id,label,number_of_doctors,landsting_id,ownership,phonesystem,booking_type,unit_type,unit_type_number,code,_label
3112,"Psykiatrisk öppenvård, Göteborg/Capio Lundby sjukhus",,51,Privat,,,Specialiserad vård,3,50070A,"Psykiatrisk öppenvård, Göteborg/Capio Lundby sjukhus"
3113,Göteborg Hand Center,,51,Privat,,,Specialiserad vård,3,50075,Göteborg Hand Center
3114,"WeMind Psykiatri, Göteborg",,51,Privat,,,Specialiserad vård,3,50078,"WeMind Psykiatri, Göteborg"
3115,"Psykiatrisk öppenvård, Hjo",,51,Offentlig,,,Specialiserad vård,3,53807,"Psykiatrisk öppenvård, Hjo"
3116,"Psykiatrisk öppenvård, Göteborg (Psykosvård i Väster)",,51,Offentlig,,,Specialiserad vård,3,50810,"Psykiatrisk öppenvård, Göteborg (Psykosvård i Väster)"
3117,"BUP-mottagning, Borås/Elinsdal",,51,Offentlig,,,Specialiserad vård,3,52905,"BUP-mottagning, Borås/Elinsdal"
3120,"Psykiatrisk öppenvård, Kungälv",,51,Offentlig,,,Specialiserad vård,3,52824,"Psykiatrisk öppenvård, Kungälv"
3121,"Psykiatrisk öppenvård, Borås (Neuropsykiatrisk utredningsenhet)",,51,Offentlig,,,Specialiserad vård,3,52818,"Psykiatrisk öppenvård, Borås (Neuropsykiatrisk utredningsenhet)"
3122,"Psykiatrisk öppenvård, Göteborg (Enhet för döva och hörselskadade)",,51,Offentlig,,,Specialiserad vård,3,50805,"Psykiatrisk öppenvård, Göteborg (Enhet för döva och hörselskadade)"
3123,"Barn- och ungdomsmedicinskmottagning, Primärvården Göteborg/Gamlestaden",,51,Offentlig,,,Specialiserad vård,3,50705,"Barn- och ungdomsmedicinskmottagning, Primärvården Göteborg/Gamlestaden"
3124,"Psykiatrisk öppenvård, Trollhättan",,51,Offentlig,,,Specialiserad vård,3,52802,"Psykiatrisk öppenvård, Trollhättan"
3125,"Psykiatrisk öppenvård, Göteborg (NåUT-teamet)",,51,Offentlig,,,Specialiserad vård,3,50807,"Psykiatrisk öppenvård, Göteborg (NåUT-teamet)"
3127,"Capio Lundby Närsjukhus, Göteborg",,51,Privat,,,Specialiserad vård,3,50070,"Capio Lundby Närsjukhus, Göteborg"
3128,"Aleris Specialistvård, Göteborg",,51,Privat,,,Specialiserad vård,3,50053,"Aleris Specialistvård, Göteborg"
3130,"Psykiatrisk öppenvård, Svenljunga-Tranemo/Kind",,51,Offentlig,,,Specialiserad vård,3,52828,"Psykiatrisk öppenvård, Svenljunga-Tranemo/Kind"
3133,"BUP-mottagning, Stenungsund/Tjörn",,51,Offentlig,,,Specialiserad vård,3,50910,"BUP-mottagning, Stenungsund/Tjörn"
3134,"Psykiatrisk öppenvård, Mölndal (Enhet för autism och ADHD)",,51,Offentlig,,,Specialiserad vård,3,51011E,"Psykiatrisk öppenvård, Mölndal (Enhet för autism och ADHD)"
3135,"Psykiatrisk öppenvård, Borås/Solhem (Beroendeenheten)",,51,Offentlig,,,Specialiserad vård,3,52816,"Psykiatrisk öppenvård, Borås/Solhem (Beroendeenheten)"
3137,Sjukhuset i Falköping,,51,Offentlig,,,Specialiserad vård,3,53010,Sjukhuset i Falköping
3138,"Gynekologisk mottagning, PV Södra Bohuslän/Mölnlycke",,51,Offentlig,,,Specialiserad vård,3,52711,"Gynekologisk mottagning, PV Södra Bohuslän/Mölnlycke"
3139,"BUP-mottagning, Bäckefors",,51,Offentlig,,,Specialiserad vård,3,52014A,"BUP-mottagning, Bäckefors"
3142,"Psykiatrisk öppenvård, Uddevalla (Psykiatriska Ungdomsteamet)",,51,Offentlig,,,Specialiserad vård,3,52903A,"Psykiatrisk öppenvård, Uddevalla (Psykiatriska Ungdomsteamet)"
3144,"Psykiatrisk öppenvård, Vänersborg",,51,Offentlig,,,Specialiserad vård,3,52804,"Psykiatrisk öppenvård, Vänersborg"
3145,"Gynekologisk mottagning, PV Södra Älvsborg/Skene",,51,Offentlig,,,Specialiserad vård,3,52706,"Gynekologisk mottagning, PV Södra Älvsborg/Skene"
3146,"Psykiatrisk öppenvård, Mölndal/Krokslätt",,51,Offentlig,,,Specialiserad vård,3,51808,"Psykiatrisk öppenvård, Mölndal/Krokslätt"
3147,"NU-sjukvården (NÄL, Uddevalla, Dalsland, Lysekil, Strömstad)",,51,Offentlig,,,Specialiserad vård,3,52015,"NU-sjukvården (NÄL, Uddevalla, Dalsland, Lysekil, Strömstad)"
3148,Sahlgrenska Universitetssjukhuset,,51,Offentlig,,,Specialiserad vård,3,50000,Sahlgrenska Universitetssjukhuset
3149,Kärnsjukhuset i Skövde,,51,Offentlig,,,Specialiserad vård,3,53014A,Kärnsjukhuset i Skövde
3150,"Psykiatrisk öppenvård, Göteborg/Västra Frölunda (Team I)",,51,Offentlig,,,Specialiserad vård,3,50801,"Psykiatrisk öppenvård, Göteborg/Västra Frölunda (Team I)"
3152,"Gynekologisk mottagning, PV Södra Bohuslän/Krokslätt",,51,Offentlig,,,Specialiserad vård,3,52709,"Gynekologisk mottagning, PV Södra Bohuslän/Krokslätt"
3153,"Psykiatrisk öppenvård, Ulricehamn",,51,Offentlig,,,Specialiserad vård,3,52815,"Psykiatrisk öppenvård, Ulricehamn"
3155,"Psykiatrisk öppenvård, Södra Älvsborgs Sjukhus",,51,Offentlig,,,Specialiserad vård,3,52830,"Psykiatrisk öppenvård, Södra Älvsborgs Sjukhus"
3157,"Psykiatrisk öppenvård, Göteborg/Västra Frölunda (Team II)",,51,Offentlig,,,Specialiserad vård,3,50802,"Psykiatrisk öppenvård, Göteborg/Västra Frölunda (Team II)"
3159,"Psykiatrisk öppenvård, Mölndal (Äldrepsykiatriskmottagning)",,51,Offentlig,,,Specialiserad vård,3,51011B,"Psykiatrisk öppenvård, Mölndal (Äldrepsykiatriskmottagning)"
3160,"Psykiatrisk öppenvård, Vänersborg (Psykiatriska Ungdomsteamet)",,51,Offentlig,,,Specialiserad vård,3,52903,"Psykiatrisk öppenvård, Vänersborg (Psykiatriska Ungdomsteamet)"
3161,"Psykiatrisk öppenvård, Öckerö",,51,Offentlig,,,Specialiserad vård,3,51804,"Psykiatrisk öppenvård, Öckerö"
3164,"Psykiatrisk öppenvård, Uddevalla (Minnesmottagning)",,51,Offentlig,,,Specialiserad vård,3,51010G,"Psykiatrisk öppenvård, Uddevalla (Minnesmottagning)"
3165,NU-sjukvården - Uddevalla,,51,Offentlig,,,Specialiserad vård,3,51010,NU-sjukvården - Uddevalla
3166,"Barn- och ungdomsmedicinsk mottagning, PV Södra Älvsborg/Lerum",,51,Offentlig,,,Specialiserad vård,3,52702,"Barn- och ungdomsmedicinsk mottagning, PV Södra Älvsborg/Lerum"
3167,SU/Kungälv,,51,Offentlig,,,Specialiserad vård,3,50001A,SU/Kungälv
3168,"Drottning Silvias barn- och ungdomssjukhus, Göteborg",,51,Offentlig,,,Specialiserad vård,3,50090,"Drottning Silvias barn- och ungdomssjukhus, Göteborg"
3169,"Psykiatrisk öppenvård, Partille",,51,Offentlig,,,Specialiserad vård,3,51805,"Psykiatrisk öppenvård, Partille"
3170,"Barn- och ungdomsmedicinsk mottagning, PV Södra Bohuslän/Stenungsund",,51,Offentlig,,,Specialiserad vård,3,52714,"Barn- och ungdomsmedicinsk mottagning, PV Södra Bohuslän/Stenungsund"
3171,"SU/Sahlgrenska sjukhuset, Göteborg",,51,Offentlig,,,Specialiserad vård,3,50001,"SU/Sahlgrenska sjukhuset, Göteborg"
3173,"Psykiatrisk öppenvård, Alingsås",,51,Offentlig,,,Specialiserad vård,3,52819,"Psykiatrisk öppenvård, Alingsås"
3174,"Psykiatrisk öppenvård, Mölndal (Minnesmottagning)",,51,Offentlig,,,Specialiserad vård,3,51011D,"Psykiatrisk öppenvård, Mölndal (Minnesmottagning)"
3175,"Barn- och ungdomsmedicinsk mottagning, PV Södra Bohuslän/Tjörn",,51,Offentlig,,,Specialiserad vård,3,52713,"Barn- och ungdomsmedicinsk mottagning, PV Södra Bohuslän/Tjörn"
3176,"BUP-mottagning, Alingsås",,51,Offentlig,,,Specialiserad vård,3,52906,"BUP-mottagning, Alingsås"
3178,"Psykiatrisk öppenvård, PV Södra Älvsborg/Borås (Ätstörningsenhet Vågen)",,51,Offentlig,,,Specialiserad vård,3,52831,"Psykiatrisk öppenvård, PV Södra Älvsborg/Borås (Ätstörningsenhet Vågen)"
3179,"Barn- och ungdomsmedicinsk mottagning, PV  Kungälv/Tjörn/Stenungssund",,51,Offentlig,,,Specialiserad vård,3,52715A,"Barn- och ungdomsmedicinsk mottagning, PV  Kungälv/Tjörn/Stenungssund"
3180,"BUP-mottagning, Kungälv",,51,Offentlig,,,Specialiserad vård,3,51903,"BUP-mottagning, Kungälv"
3182,"Psykiatrisk öppenvård, Kinna (ABC-mottagning)",,51,Offentlig,,,Specialiserad vård,3,52810,"Psykiatrisk öppenvård, Kinna (ABC-mottagning)"
3183,Kungälvs sjukhus,,51,Offentlig,,,Specialiserad vård,3,51012,Kungälvs sjukhus
3184,"Barn- och ungdomsmedicinsk mottagning, PV Södra Bohuslän/Öckerö",,51,Offentlig,,,Specialiserad vård,3,52716,"Barn- och ungdomsmedicinsk mottagning, PV Södra Bohuslän/Öckerö"
3185,"Barn- och ungdomsmedicinsk mottagning, PV Södra Bohuslän/Kungälv",,51,Offentlig,,,Specialiserad vård,3,52715,"Barn- och ungdomsmedicinsk mottagning, PV Södra Bohuslän/Kungälv"
3186,"BUP-mottagning, Lysekil",,51,Offentlig,,,Specialiserad vård,3,51031A,"BUP-mottagning, Lysekil"
3187,"SU/Östra sjukhuset, Göteborg",,51,Offentlig,,,Specialiserad vård,3,50010,"SU/Östra sjukhuset, Göteborg"
3188,"Södra Älvsborgs Sjukhus, Skene/Borås",,51,Offentlig,,,Specialiserad vård,3,52013,"Södra Älvsborgs Sjukhus, Skene/Borås"
3189,"BUP-mottagning, Strömstad",,51,Offentlig,,,Specialiserad vård,3,51032A,"BUP-mottagning, Strömstad"
3190,"Psykiatrisk öppenvård, Mölndal (Omsorgspsykiatrimottagning)",,51,Offentlig,,,Specialiserad vård,3,51011C,"Psykiatrisk öppenvård, Mölndal (Omsorgspsykiatrimottagning)"
3192,Sjukhuset i Lidköping,,51,Offentlig,,,Specialiserad vård,3,53011,Sjukhuset i Lidköping
3193,"SU/Mölndals sjukhus, Mölndal",,51,Offentlig,,,Specialiserad vård,3,51011,"SU/Mölndals sjukhus, Mölndal"
3194,"Psykiatrisk öppenvård, Lilla Edet",,51,Offentlig,,,Specialiserad vård,3,52825,"Psykiatrisk öppenvård, Lilla Edet"
3195,"Angereds Närsjukhus, Göteborg",,51,Offentlig,,,Specialiserad vård,3,50054,"Angereds Närsjukhus, Göteborg"
3196,"Psykiatrisk öppenvård, Lidköping",,51,Offentlig,,,Specialiserad vård,3,53804,"Psykiatrisk öppenvård, Lidköping"
3197,"BUP-mottagning, Skövde",,51,Offentlig,,,Specialiserad vård,3,53902,"BUP-mottagning, Skövde"
3198,"Gynekologisk mottagning, PV Södra Bohuslän/Partille",,51,Offentlig,,,Specialiserad vård,3,52712,"Gynekologisk mottagning, PV Södra Bohuslän/Partille"
3200,"Angereds Närsjukhus, Gamlestaden",,51,Offentlig,,,Specialiserad vård,3,50052,"Angereds Närsjukhus, Gamlestaden"
3201,"Psykiatrisk öppenvård, Göteborg (Psykosvård Öster)",,51,Offentlig,,,Specialiserad vård,3,50812,"Psykiatrisk öppenvård, Göteborg (Psykosvård Öster)"
3202,NU-sjukvården - NÄL,,51,Offentlig,,,Specialiserad vård,3,52017,NU-sjukvården - NÄL
3205,"Psykiatrisk öppenvård, Göteborg/Gamlestaden",,51,Offentlig,,,Specialiserad vård,3,50824,"Psykiatrisk öppenvård, Göteborg/Gamlestaden"
3207,"Psykiatrisk öppenvård, Henån",,51,Offentlig,,,Specialiserad vård,3,51802,"Psykiatrisk öppenvård, Henån"
3208,NU-sjukvården - Strömstad,,51,Offentlig,,,Specialiserad vård,3,51032,NU-sjukvården - Strömstad
3209,"Psykiatrisk öppenvård, Bäckefors",,51,Offentlig,,,Specialiserad vård,3,52014B,"Psykiatrisk öppenvård, Bäckefors"
3210,"BUP-mottagning, Göteborg/Hisingen",,51,Offentlig,,,Specialiserad vård,3,50913,"BUP-mottagning, Göteborg/Hisingen"
3211,"Psykiatrisk öppenvård, Mölnlycke",,51,Offentlig,,,Specialiserad vård,3,51806,"Psykiatrisk öppenvård, Mölnlycke"
3212,Centrum för Obesitas/Skaraborg,,51,Offentlig,,,Specialiserad vård,3,53054,Centrum för Obesitas/Skaraborg
3213,"Psykiatrisk öppenvård, Borås/Katrinedal (Psykoterapimottagning)",,51,Offentlig,,,Specialiserad vård,3,52817,"Psykiatrisk öppenvård, Borås/Katrinedal (Psykoterapimottagning)"
3215,"Barn- och ungdomsmedicinsk mottagning, PV Södra Bohuslän/Mölnlycke",,51,Offentlig,,,Specialiserad vård,3,52719,"Barn- och ungdomsmedicinsk mottagning, PV Södra Bohuslän/Mölnlycke"
3217,"BUP-mottagning, Göteborg/Kungshöjd",,51,Offentlig,,,Specialiserad vård,3,50912,"BUP-mottagning, Göteborg/Kungshöjd"
3218,"Psykiatrisk öppenvård, Uddevalla (Neuropsykiatrimottagning)",,51,Offentlig,,,Specialiserad vård,3,51010B,"Psykiatrisk öppenvård, Uddevalla (Neuropsykiatrimottagning)"
3219,"Barn- och ungdomsmedicinsk mottagning, PV Södra Bohuslän/Partille",,51,Offentlig,,,Specialiserad vård,3,52718,"Barn- och ungdomsmedicinsk mottagning, PV Södra Bohuslän/Partille"
3220,"Barn- och ungdomsmedicinsk mottagning, PV Södra Älvsborg/Skene",,51,Offentlig,,,Specialiserad vård,3,52703,"Barn- och ungdomsmedicinsk mottagning, PV Södra Älvsborg/Skene"
3221,"Barn- och ungdomsmedicinsk mottagning Viskan, PV Södra Älvsborg/Borås",,51,Offentlig,,,Specialiserad vård,3,52704,"Barn- och ungdomsmedicinsk mottagning Viskan, PV Södra Älvsborg/Borås"
3223,"BUP-mottagning, Uddevalla",,51,Offentlig,,,Specialiserad vård,3,51010E,"BUP-mottagning, Uddevalla"
3226,Scanloc Healthcare AB/Scanloc Ögon,,51,Privat,,,Specialiserad vård,3,50076,Scanloc Healthcare AB/Scanloc Ögon
3227,"Psykiatrisk öppenvård, Ale",,51,Offentlig,,,Specialiserad vård,3,52805,"Psykiatrisk öppenvård, Ale"
3228,"Barn- och ungdomsmedicinsk mottagning, Primärvården Göteborg / Backa",,51,Offentlig,,,Specialiserad vård,3,50701,"Barn- och ungdomsmedicinsk mottagning, Primärvården Göteborg / Backa"
3229,"BUP-mottagning, Skene",,51,Offentlig,,,Specialiserad vård,3,52907,"BUP-mottagning, Skene"
3230,"Psykiatrisk öppenvård, Munkedal-Sotenäs/Capio psykiatri",,51,Privat,,,Specialiserad vård,3,51809,"Psykiatrisk öppenvård, Munkedal-Sotenäs/Capio psykiatri"
3231,"Psykiatrisk öppenvård, Göteborg/Hisingen",,51,Offentlig,,,Specialiserad vård,3,50823,"Psykiatrisk öppenvård, Göteborg/Hisingen"
3233,"Psykiatrisk öppenvård, Vårgårda",,51,Offentlig,,,Specialiserad vård,3,52820,"Psykiatrisk öppenvård, Vårgårda"
3235,Centrum för Obesitas/Göteborg,,51,Offentlig,,,Specialiserad vård,3,50091,Centrum för Obesitas/Göteborg
3237,"Psykiatrisk öppenvård, Skövde/Långgatan",,51,Offentlig,,,Specialiserad vård,3,53802,"Psykiatrisk öppenvård, Skövde/Långgatan"
3238,"BUP-mottagning, Göteborg/Gamlestaden",,51,Offentlig,,,Specialiserad vård,3,50903,"BUP-mottagning, Göteborg/Gamlestaden"
3240,"Psykiatrisk öppenvård, Strömstad",,51,Offentlig,,,Specialiserad vård,3,51032B,"Psykiatrisk öppenvård, Strömstad"
3242,"Psykiatrisk öppenvård, Lysekil/Capio psykiatri",,51,Privat,,,Specialiserad vård,3,51031B,"Psykiatrisk öppenvård, Lysekil/Capio psykiatri"
3243,"Psykiatrisk öppenvård, Göteborg/Hisingen (Psykos-mottagning)",,51,Offentlig,,,Specialiserad vård,3,50819,"Psykiatrisk öppenvård, Göteborg/Hisingen (Psykos-mottagning)"
3244,"Gynekologisk mottagning, PV Södra Bohuslän/Kungälv",,51,Offentlig,,,Specialiserad vård,3,52710,"Gynekologisk mottagning, PV Södra Bohuslän/Kungälv"
3246,"Psykiatrisk öppenvård, Göteborg/Centrum Väst",,51,Offentlig,,,Specialiserad vård,3,50803,"Psykiatrisk öppenvård, Göteborg/Centrum Väst"
3247,"Psykiatrisk öppenvård, Uddevalla (Psykosmottagning)",,51,Offentlig,,,Specialiserad vård,3,51010C,"Psykiatrisk öppenvård, Uddevalla (Psykosmottagning)"
3248,"BUP-mottagning, Uddevalla (Ätstörningsenheten)",,51,Offentlig,,,Specialiserad vård,3,52922,"BUP-mottagning, Uddevalla (Ätstörningsenheten)"
3249,"BUP-mottagning, Lerum",,51,Offentlig,,,Specialiserad vård,3,52908,"BUP-mottagning, Lerum"
3252,"Barn- och ungdomsmedicinskmottagning, Primärvården Göteborg/Frölunda",,51,Offentlig,,,Specialiserad vård,3,50704,"Barn- och ungdomsmedicinskmottagning, Primärvården Göteborg/Frölunda"
3254,"BUP-mottagning, Göteborg (Anorexi/Bulimi)",,51,Offentlig,,,Specialiserad vård,3,50090A,"BUP-mottagning, Göteborg (Anorexi/Bulimi)"
3256,"Psykiatrisk öppenvård, Göteborg (Psykosvård Nordost)",,51,Offentlig,,,Specialiserad vård,3,50811,"Psykiatrisk öppenvård, Göteborg (Psykosvård Nordost)"
3257,"Psykiatrisk öppenvård, Uddevalla (Psykiatrimottagning)",,51,Offentlig,,,Specialiserad vård,3,51010F,"Psykiatrisk öppenvård, Uddevalla (Psykiatrimottagning)"
3258,"Gynekologisk mottagning, PV Södra Älvsborg/Ulricehamn",,51,Offentlig,,,Specialiserad vård,3,52708,"Gynekologisk mottagning, PV Södra Älvsborg/Ulricehamn"
3259,"Barn- och ungdomsmedicinsk mottagning, PV Södra Bohuslän/Mölndal",,51,Offentlig,,,Specialiserad vård,3,52720,"Barn- och ungdomsmedicinsk mottagning, PV Södra Bohuslän/Mölndal"
3261,"BUP-mottagning, Borås/Solhem",,51,Offentlig,,,Specialiserad vård,3,52904,"BUP-mottagning, Borås/Solhem"
3263,"Södra Älvsborgs Sjukhus, Borås/Skene",,51,Offentlig,,,Specialiserad vård,3,52011,"Södra Älvsborgs Sjukhus, Borås/Skene"
3264,"Barn- och ungdomsmedicinsk mottagning, PV Södra Älvsborg/Ulricehamn",,51,Offentlig,,,Specialiserad vård,3,52705,"Barn- och ungdomsmedicinsk mottagning, PV Södra Älvsborg/Ulricehamn"
3265,"Psykiatrisk öppenvård, Falköping/S:t Olof",,51,Offentlig,,,Specialiserad vård,3,53801,"Psykiatrisk öppenvård, Falköping/S:t Olof"
3268,"Barn- och ungdomsmedicinskmottagning, Primärvården Göteborg/Kungshöjd",,51,Offentlig,,,Specialiserad vård,3,50702,"Barn- och ungdomsmedicinskmottagning, Primärvården Göteborg/Kungshöjd"
3269,"Psykiatrisk öppenvård, Borås/Katrinedal",,51,Offentlig,,,Specialiserad vård,3,52814,"Psykiatrisk öppenvård, Borås/Katrinedal"
3271,"Centralsjukhuset, Karlstad, Hagahuset",,54,Offentlig,,,Specialiserad vård,3,54050,"Centralsjukhuset, Karlstad, Hagahuset"
3272,Sjukhuset i Torsby,,54,Offentlig,,,Specialiserad vård,3,54014,Sjukhuset i Torsby
3274,"Centralsjukhuset, Karlstad",,54,Offentlig,,,Specialiserad vård,3,54010,"Centralsjukhuset, Karlstad"
3275,"Center för traumatisk stress, vuxna, Karlstad",,54,Offentlig,,,Specialiserad vård,3,54112,"Center för traumatisk stress, vuxna, Karlstad"
3276,Specialistmottagning Säffle,,54,Offentlig,,,Specialiserad vård,3,54013,Specialistmottagning Säffle
3277,"Centrum för ätstörning, Karlstad",,54,Offentlig,,,Specialiserad vård,3,54113,"Centrum för ätstörning, Karlstad"
3278,"Specialistmottagning, Gripen vårdcentral",,54,Offentlig,,,Specialiserad vård,3,54108,"Specialistmottagning, Gripen vårdcentral"
3279,"Specialistmottagning, Kronoparkens vårdcentral",,54,Offentlig,,,Specialiserad vård,3,54110,"Specialistmottagning, Kronoparkens vårdcentral"
3281,"Center för traumatisk stress, barn och unga, Karlstad",,54,Offentlig,,,Specialiserad vård,3,54111,"Center för traumatisk stress, barn och unga, Karlstad"
3282,Specialistmottagning Kristinehamn,,54,Offentlig,,,Specialiserad vård,3,54011,Specialistmottagning Kristinehamn
3283,"Länsverksamheten BUP, Karlstad",,54,Offentlig,,,Specialiserad vård,3,54109,"Länsverksamheten BUP, Karlstad"
3284,"Centrum för traumatisk stress, Karlstad",,54,Offentlig,,,Specialiserad vård,3,54114,"Centrum för traumatisk stress, Karlstad"
3285,"Specialistmottagning, Hagfors vårdcentral",,54,Offentlig,,,Specialiserad vård,3,54106,"Specialistmottagning, Hagfors vårdcentral"
3286,Sjukhuset i Arvika,,54,Offentlig,,,Specialiserad vård,3,54012,Sjukhuset i Arvika
3288,"Capio Läkargruppen, Örebro",,55,Privat,,,Specialiserad vård,3,55050,"Capio Läkargruppen, Örebro"
3289,Karlskoga lasarett,,55,Offentlig,,,Specialiserad vård,3,55011,Karlskoga lasarett
3290,Universitetssjukhuset i Örebro,,55,Offentlig,,,Specialiserad vård,3,55010,Universitetssjukhuset i Örebro
3291,HudDoktorn i Örebro,,55,Privat,,,Specialiserad vård,3,55051,HudDoktorn i Örebro
3292,Psykiatriförvaltningen Örebro läns landsting,,55,Offentlig,,,Specialiserad vård,3,55013,Psykiatriförvaltningen Örebro läns landsting
3293,Lindesbergs lasarett,,55,Offentlig,,,Specialiserad vård,3,55012,Lindesbergs lasarett
3294,"Barn och ungdomshälsan, Västerås",,56,Offentlig,,,Specialiserad vård,3,560104,"Barn och ungdomshälsan, Västerås"
3296,Västmanlands sjukhus Köping,,56,Offentlig,,,Specialiserad vård,3,56012,Västmanlands sjukhus Köping
3297,"Allmänpsykiatriska mottagningen, Västerås",,56,Offentlig,,,Specialiserad vård,3,560109,"Allmänpsykiatriska mottagningen, Västerås"
3298,"BUP-mottagning, Västerås",,56,Offentlig,,,Specialiserad vård,3,560101,"BUP-mottagning, Västerås"
3299,"Ätstörningsenheten för barn och unga, Västerås",,56,Offentlig,,,Specialiserad vård,3,560106,"Ätstörningsenheten för barn och unga, Västerås"
3300,"Allmänpsykiatriska mottagningen (Ångestsjukdomar), Västerås",,56,Offentlig,,,Specialiserad vård,3,5601010,"Allmänpsykiatriska mottagningen (Ångestsjukdomar), Västerås"
3301,"BUP-mottagning, Sala",,56,Offentlig,,,Specialiserad vård,3,560111,"BUP-mottagning, Sala"
3302,"Psykosmottagning Väster, Västerås",,56,Offentlig,,,Specialiserad vård,3,5601011,"Psykosmottagning Väster, Västerås"
3304,Västmanlands sjukhus Västerås,,56,Offentlig,,,Specialiserad vård,3,56010,Västmanlands sjukhus Västerås
3305,"Vuxenpsykiatriskmottagning, Fagersta",,56,Offentlig,,,Specialiserad vård,3,560134,"Vuxenpsykiatriskmottagning, Fagersta"
3306,"BUP-mottagning, Köping",,56,Offentlig,,,Specialiserad vård,3,560121,"BUP-mottagning, Köping"
3308,"Vuxenpsykiatriskmottagning, Köping",,56,Offentlig,,,Specialiserad vård,3,560124,"Vuxenpsykiatriskmottagning, Köping"
3309,Mitt Hjärta Bergslagssjukhuset,,56,Offentlig,,,Specialiserad vård,3,56013,Mitt Hjärta Bergslagssjukhuset
3310,"BUP-mottagning, Västerås/Väster",,56,Offentlig,,,Specialiserad vård,3,56106,"BUP-mottagning, Västerås/Väster"
3311,"BUP-mottagning, Fagersta",,56,Offentlig,,,Specialiserad vård,3,560131,"BUP-mottagning, Fagersta"
3312,"Vuxenpsykiatriskmottagning, Sala",,56,Offentlig,,,Specialiserad vård,3,560114,"Vuxenpsykiatriskmottagning, Sala"
3313,"Psykosmottagning Öster, Västerås",,56,Offentlig,,,Specialiserad vård,3,5601012,"Psykosmottagning Öster, Västerås"
3314,"BUP-mottagning, Västerås/Öster",,56,Offentlig,,,Specialiserad vård,3,56105,"BUP-mottagning, Västerås/Öster"
3315,Västmanlands sjukhus Sala,,56,Offentlig,,,Specialiserad vård,3,56011,Västmanlands sjukhus Sala
3316,Borlänge sjukhus - Säter,,57,Offentlig,,,Specialiserad vård,3,57316C,Borlänge sjukhus - Säter
3317,"Barn- och ungdomshabiliteringen, Falun",,57,Offentlig,,,Specialiserad vård,3,57014,"Barn- och ungdomshabiliteringen, Falun"
3318,Falu lasarett,,57,Offentlig,,,Specialiserad vård,3,57010,Falu lasarett
3319,Avesta lasarett,,57,Offentlig,,,Specialiserad vård,3,57013,Avesta lasarett
3320,Borlänge sjukhus,,57,Offentlig,,,Specialiserad vård,3,57316,Borlänge sjukhus
3321,Avesta lasarett - Hedemora,,57,Offentlig,,,Specialiserad vård,3,57013A,Avesta lasarett - Hedemora
3322,Mora lasarett - Rättvik,,57,Offentlig,,,Specialiserad vård,3,57011D,Mora lasarett - Rättvik
3323,"Barn- och ungdomshabiliteringen, Hedemora",,57,Offentlig,,,Specialiserad vård,3,57018,"Barn- och ungdomshabiliteringen, Hedemora"
3324,"Barn- och ungdomshabiliteringen, Mora",,57,Offentlig,,,Specialiserad vård,3,57015,"Barn- och ungdomshabiliteringen, Mora"
3325,"Barn- och ungdomshabiliteringen, Borlänge",,57,Offentlig,,,Specialiserad vård,3,57017,"Barn- och ungdomshabiliteringen, Borlänge"
3326,Mora lasarett - Mora,,57,Offentlig,,,Specialiserad vård,3,57011B,Mora lasarett - Mora
3327,"NeuroPsykiatrisk Utredningsenhet, Falun",,57,Offentlig,,,Specialiserad vård,3,57020,"NeuroPsykiatrisk Utredningsenhet, Falun"
3328,Mora lasarett,,57,Offentlig,,,Specialiserad vård,3,57011,Mora lasarett
3329,Ludvika lasarett,,57,Offentlig,,,Specialiserad vård,3,57012,Ludvika lasarett
3330,Ludvika lasarett - Smedjebacken,,57,Offentlig,,,Specialiserad vård,3,57012A,Ludvika lasarett - Smedjebacken
3331,Borlänge sjukhus - Gagnef,,57,Offentlig,,,Specialiserad vård,3,57316B,Borlänge sjukhus - Gagnef
3332,Mora lasarett - Vansbro,,57,Offentlig,,,Specialiserad vård,3,57011E,Mora lasarett - Vansbro
3333,Mora lasarett - Leksand,,57,Offentlig,,,Specialiserad vård,3,57011A,Mora lasarett - Leksand
3334,Borlänge sjukhus (Samtalsbyrå),,57,Offentlig,,,Specialiserad vård,3,57316A,Borlänge sjukhus (Samtalsbyrå)
3335,"Barn- och ungdomshabiliteringen, Ludvika",,57,Offentlig,,,Specialiserad vård,3,57016,"Barn- och ungdomshabiliteringen, Ludvika"
3336,"Skönvik, Säter",,57,Offentlig,,,Specialiserad vård,3,57019,"Skönvik, Säter"
3337,Mora lasarett - Malung,,57,Offentlig,,,Specialiserad vård,3,57011C,Mora lasarett - Malung
3338,"Citykirurgen, Gävle",,61,Privat,,,Specialiserad vård,3,61051,"Citykirurgen, Gävle"
3339,Gävle sjukhus,,61,Offentlig,,,Specialiserad vård,3,61010,Gävle sjukhus
3340,"Ätstörningsenheten Kristallen, Gävle",,61,Offentlig,,,Specialiserad vård,3,61916,"Ätstörningsenheten Kristallen, Gävle"
3341,"Länsenheten för ätstörningar, Gävle",,61,Offentlig,,,Specialiserad vård,3,61920,"Länsenheten för ätstörningar, Gävle"
3342,"Barn- och ungdomshabiliteringen, Hälsingland",,61,Offentlig,,,Specialiserad vård,3,61921,"Barn- och ungdomshabiliteringen, Hälsingland"
