,checkbox_female,checkbox_male,checkbox_regi_private,checkbox_regi_public,measure,select_booking_type,select_number_of_doctors,select_period,select_region,select_unit,select_year,value
36,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,63,Vårdcentral/motsv.,2011,94.0
37,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,63,Vårdcentral/motsv.,2011,3092.0
38,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,63,Vårdcentral/motsv.,2011,3278.0
39,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,22,Vårdcentral/motsv.,2011,92.0
40,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,22,Vårdcentral/motsv.,2011,8274.0
41,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,22,Vårdcentral/motsv.,2011,9022.0
42,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,24,Vårdcentral/motsv.,2011,92.0
43,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,24,Vårdcentral/motsv.,2011,6446.0
44,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,24,Vårdcentral/motsv.,2011,7044.0
45,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,23,Vårdcentral/motsv.,2011,95.0
46,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,23,Vårdcentral/motsv.,2011,5361.0
47,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,23,Vårdcentral/motsv.,2011,5670.0
48,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,65,Vårdcentral/motsv.,2011,89.0
49,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,65,Vårdcentral/motsv.,2011,6581.0
50,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,65,Vårdcentral/motsv.,2011,7397.0
51,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,41,Vårdcentral/motsv.,2011,92.0
52,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,41,Vårdcentral/motsv.,2011,28970.0
53,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,41,Vårdcentral/motsv.,2011,31650.0
54,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,10,Vårdcentral/motsv.,2011,95.0
55,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,10,Vårdcentral/motsv.,2011,60836.0
56,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,10,Vårdcentral/motsv.,2011,64223.0
57,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,13,Vårdcentral/motsv.,2011,95.0
58,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,13,Vårdcentral/motsv.,2011,6486.0
59,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,13,Vårdcentral/motsv.,2011,6844.0
60,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,12,Vårdcentral/motsv.,2011,92.0
61,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,12,Vårdcentral/motsv.,2011,7276.0
62,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,12,Vårdcentral/motsv.,2011,7907.0
63,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,54,Vårdcentral/motsv.,2011,96.0
64,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,54,Vårdcentral/motsv.,2011,7368.0
65,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,54,Vårdcentral/motsv.,2011,7648.0
66,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,64,Vårdcentral/motsv.,2011,92.0
67,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,64,Vårdcentral/motsv.,2011,6246.0
68,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,64,Vårdcentral/motsv.,2011,6770.0
69,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,62,Vårdcentral/motsv.,2011,95.0
70,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,62,Vårdcentral/motsv.,2011,5490.0
71,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,62,Vårdcentral/motsv.,2011,5751.0
72,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,56,Vårdcentral/motsv.,2011,87.0
73,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,56,Vårdcentral/motsv.,2011,7209.0
74,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,56,Vårdcentral/motsv.,2011,8239.0
75,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,51,Vårdcentral/motsv.,2011,96.0
76,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,51,Vårdcentral/motsv.,2011,48897.0
77,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,51,Vårdcentral/motsv.,2011,51075.0
78,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,55,Vårdcentral/motsv.,2011,88.0
79,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,55,Vårdcentral/motsv.,2011,6691.0
80,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,55,Vårdcentral/motsv.,2011,7611.0
81,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,21,Vårdcentral/motsv.,2011,96.0
82,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,21,Vårdcentral/motsv.,2011,7497.0
83,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,21,Vårdcentral/motsv.,2011,7827.0
0,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2010,92.0
1,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2010,234062.0
2,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2010,253973.0
3,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2010,89.0
4,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2010,20627.0
5,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2010,23094.0
6,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2010,90.0
7,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2010,46020.0
8,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2010,51341.0
9,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2010,93.0
10,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2010,52941.0
11,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2010,56699.0
12,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2010,90.0
13,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2010,20920.0
14,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2010,23157.0
15,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2010,95.0
16,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2010,45619.0
17,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2010,48206.0
18,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2010,93.0
19,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2010,47935.0
20,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2010,51476.0
21,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,27,Vårdcentral/motsv.,2010,96.0
22,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,27,Vårdcentral/motsv.,2010,4837.0
23,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,27,Vårdcentral/motsv.,2010,5058.0
24,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,57,Vårdcentral/motsv.,2010,83.0
25,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,57,Vårdcentral/motsv.,2010,4674.0
26,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,57,Vårdcentral/motsv.,2010,5613.0
27,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,26,Vårdcentral/motsv.,2010,96.0
28,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,26,Vårdcentral/motsv.,2010,1403.0
29,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,26,Vårdcentral/motsv.,2010,1459.0
30,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,61,Vårdcentral/motsv.,2010,89.0
31,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,61,Vårdcentral/motsv.,2010,7535.0
32,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,61,Vårdcentral/motsv.,2010,8492.0
33,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,42,Vårdcentral/motsv.,2010,97.0
34,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,42,Vårdcentral/motsv.,2010,8936.0
35,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,42,Vårdcentral/motsv.,2010,9189.0
36,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,63,Vårdcentral/motsv.,2010,90.0
37,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,63,Vårdcentral/motsv.,2010,2927.0
38,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,63,Vårdcentral/motsv.,2010,3251.0
39,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,22,Vårdcentral/motsv.,2010,85.0
40,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,22,Vårdcentral/motsv.,2010,7966.0
41,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,22,Vårdcentral/motsv.,2010,9422.0
42,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,24,Vårdcentral/motsv.,2010,93.0
43,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,24,Vårdcentral/motsv.,2010,5759.0
44,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,24,Vårdcentral/motsv.,2010,6191.0
45,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,23,Vårdcentral/motsv.,2010,92.0
46,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,23,Vårdcentral/motsv.,2010,5136.0
47,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,23,Vårdcentral/motsv.,2010,5590.0
48,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,65,Vårdcentral/motsv.,2010,85.0
49,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,65,Vårdcentral/motsv.,2010,6521.0
50,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,65,Vårdcentral/motsv.,2010,7660.0
51,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,41,Vårdcentral/motsv.,2010,92.0
52,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,41,Vårdcentral/motsv.,2010,29026.0
53,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,41,Vårdcentral/motsv.,2010,31639.0
54,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,10,Vårdcentral/motsv.,2010,93.0
55,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,10,Vårdcentral/motsv.,2010,51538.0
56,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,10,Vårdcentral/motsv.,2010,55240.0
57,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,13,Vårdcentral/motsv.,2010,93.0
58,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,13,Vårdcentral/motsv.,2010,7139.0
59,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,13,Vårdcentral/motsv.,2010,7671.0
60,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,12,Vårdcentral/motsv.,2010,89.0
61,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,12,Vårdcentral/motsv.,2010,5872.0
62,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,12,Vårdcentral/motsv.,2010,6585.0
63,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,54,Vårdcentral/motsv.,2010,96.0
64,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,54,Vårdcentral/motsv.,2010,7549.0
65,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,54,Vårdcentral/motsv.,2010,7857.0
66,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,64,Vårdcentral/motsv.,2010,90.0
67,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,64,Vårdcentral/motsv.,2010,5908.0
68,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,64,Vårdcentral/motsv.,2010,6569.0
69,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,62,Vårdcentral/motsv.,2010,94.0
70,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,62,Vårdcentral/motsv.,2010,5271.0
71,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,62,Vårdcentral/motsv.,2010,5614.0
72,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,56,Vårdcentral/motsv.,2010,88.0
73,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,56,Vårdcentral/motsv.,2010,7179.0
74,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,56,Vårdcentral/motsv.,2010,8190.0
75,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,51,Vårdcentral/motsv.,2010,95.0
76,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,51,Vårdcentral/motsv.,2010,45619.0
77,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,51,Vårdcentral/motsv.,2010,48206.0
78,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,55,Vårdcentral/motsv.,2010,88.0
79,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,55,Vårdcentral/motsv.,2010,6072.0
80,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,55,Vårdcentral/motsv.,2010,6933.0
81,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,21,Vårdcentral/motsv.,2010,95.0
82,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,21,Vårdcentral/motsv.,2010,7195.0
83,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,21,Vårdcentral/motsv.,2010,7544.0
0,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2013,93.0
1,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2013,225647.0
2,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2013,243797.0
3,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2013,91.0
4,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2013,18235.0
5,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2013,20103.0
6,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2013,88.0
7,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2013,45716.0
8,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2013,52008.0
9,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2013,95.0
10,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2013,56950.0
11,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2013,60151.0
12,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2013,95.0
13,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2013,20433.0
14,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2013,21580.0
15,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2013,94.0
16,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2013,41810.0
17,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2013,44416.0
18,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2013,93.0
19,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2013,42503.0
20,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,1,Vårdcentral/motsv.,2013,45539.0
21,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,27,Vårdcentral/motsv.,2013,94.0
22,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,27,Vårdcentral/motsv.,2013,3901.0
23,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,27,Vårdcentral/motsv.,2013,4136.0
24,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,57,Vårdcentral/motsv.,2013,83.0
25,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,57,Vårdcentral/motsv.,2013,4403.0
26,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,57,Vårdcentral/motsv.,2013,5324.0
27,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,26,Vårdcentral/motsv.,2013,93.0
28,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,26,Vårdcentral/motsv.,2013,1601.0
29,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,26,Vårdcentral/motsv.,2013,1716.0
30,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,61,Vårdcentral/motsv.,2013,84.0
31,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,61,Vårdcentral/motsv.,2013,9623.0
32,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,61,Vårdcentral/motsv.,2013,11524.0
33,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,42,Vårdcentral/motsv.,2013,97.0
34,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,42,Vårdcentral/motsv.,2013,7849.0
35,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,42,Vårdcentral/motsv.,2013,8083.0
36,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,63,Vårdcentral/motsv.,2013,90.0
37,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,63,Vårdcentral/motsv.,2013,2511.0
38,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,63,Vårdcentral/motsv.,2013,2798.0
39,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,22,Vårdcentral/motsv.,2013,95.0
40,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,22,Vårdcentral/motsv.,2013,7363.0
41,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,22,Vårdcentral/motsv.,2013,7772.0
42,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,24,Vårdcentral/motsv.,2013,96.0
43,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,24,Vårdcentral/motsv.,2013,6203.0
44,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,24,Vårdcentral/motsv.,2013,6463.0
45,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,23,Vårdcentral/motsv.,2013,94.0
46,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,23,Vårdcentral/motsv.,2013,4787.0
47,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,23,Vårdcentral/motsv.,2013,5067.0
48,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,65,Vårdcentral/motsv.,2013,90.0
49,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,65,Vårdcentral/motsv.,2013,5672.0
50,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,65,Vårdcentral/motsv.,2013,6298.0
51,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,41,Vårdcentral/motsv.,2013,92.0
52,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,41,Vårdcentral/motsv.,2013,25966.0
53,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,41,Vårdcentral/motsv.,2013,28253.0
54,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,10,Vårdcentral/motsv.,2013,95.0
55,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,10,Vårdcentral/motsv.,2013,55349.0
56,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,10,Vårdcentral/motsv.,2013,58435.0
57,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,13,Vårdcentral/motsv.,2013,92.0
58,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,13,Vårdcentral/motsv.,2013,5889.0
59,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,13,Vårdcentral/motsv.,2013,6383.0
60,True,True,True,True,Måluppfyllelse vårdgarantin (Andel Besök inom 7 dagar),Alla tider,Alla antal läkare,Hösten,12,Vårdcentral/motsv.,2013,91.0
61,True,True,True,True,Antal Besök inom 7 dagar,Alla tider,Alla antal läkare,Hösten,12,Vårdcentral/motsv.,2013,6704.0
62,True,True,True,True,Totalt antal besök,Alla tider,Alla antal läkare,Hösten,12,Vårdcentral/motsv.,2013,7334.0
